"Fisher_pvalue" "genomic_RC_A" "genomic_RC_B" "transcript_RC_A" "transcript_RC_B"
"111" NA 24 0 14 0
"112" NA 22 0 17 0
"113" 1 21 4 11 2
"114" NA 25 0 23 0
"115" 0.02573045028288 13 3 2 5
"116" NA 0 23 0 6
"117" NA 0 25 0 21
"118" 0.407692307692308 20 3 2 1
"119" NA 0 23 0 17
"120" 0.627177850612386 4 17 1 13
"121" NA 0 30 0 4
"122" 0.118773946360153 3 23 2 2
"123" NA 27 0 3 2
"124" 1 13 7 18 8
"125" NA 0 32 0 24
"126" 1 17 2 9 0
"127" NA 26 0 7 0
"128" 1 4 25 0 6
"129" NA 29 0 16 0
"130" 0.523809523809524 16 2 10 0
"131" 0.410983981693364 7 10 5 3
"132" NA 0 34 0 13
"133" 0.0131833258673539 12 13 0 9
"134" 1 2 26 0 7
"135" 0.731298240575183 7 32 3 20
"136" 1 1 13 1 9
"137" 0.0644783526636203 23 8 4 6
"138" NA 0 26 0 11
"139" 0.652173913043478 10 10 4 2
"140" NA 30 0 2 0
"141" NA 12 0 8 1
"142" NA 0 28 0 12
"143" 0.00628481311093916 15 15 0 10
"144" NA 23 0 8 0
"145" 1 2 25 2 22
"146" 0.219631018812256 6 22 1 17
"147" 0.132253115802292 8 16 11 8
"148" NA 0 21 0 14
"149" 0.0107695419152594 24 3 2 4
"150" 1 18 1 8 0
"151" NA 0 33 0 11
"152" 0.674090740553477 11 4 15 3
"153" NA 22 0 18 1
"154" 0.513751571532072 18 11 12 4
"155" NA 0 12 0 8
"156" 1 5 20 0 2
"157" 0.164734299516908 12 9 1 5
"158" 0.100474550500641 11 5 7 11
"159" 1 2 19 0 8
"160" NA 0 16 0 9
"161" 1 1 21 0 4
"162" 1 10 24 1 4
"163" NA 0 19 1 12
"164" 1 1 43 0 10
"165" 0.576470588235294 6 8 2 1
"166" 1 3 21 1 8
"167" 0.700038138825324 5 10 6 7
"168" 0.613186813186813 13 3 11 1
"169" NA 20 0 22 0
"170" 0.49221955334443 20 6 11 6
"171" 0.10208427929098 13 13 7 1
"172" NA 0 19 0 6
"173" NA 0 9 0 8
"174" 0.582043343653251 1 9 3 7
"175" 0.732587912575879 17 9 12 4
"176" 1 1 26 1 20
"177" 0.696126130483146 12 6 10 3
"178" 1 1 42 0 20
"179" 0.587675070028011 2 22 2 10
"180" NA 14 0 14 0
"181" 1 1 12 0 7
"182" 0.154842122750643 20 16 6 13
"183" NA 28 0 17 0
"184" 1 29 1 2 0
"185" NA 22 0 5 0
"186" NA 0 14 0 14
"187" 1 19 2 11 1
"188" NA 0 17 0 5
"189" NA 0 22 2 21
"190" 1 6 20 2 7
"191" 1 1 27 1 20
"192" NA 10 0 15 0
"193" 1 22 3 15 1
"194" 1 2 32 0 12
"195" 1 18 12 2 2
"196" 0.288183700942322 13 10 11 3
"197" 1 11 25 2 5
"198" 1 5 13 7 17
"199" NA 48 0 12 0
"200" 0.679761559929933 24 4 12 3
"201" NA 40 0 19 2
"202" NA 0 29 0 11
"203" 0.160033320992225 54 1 17 2
"204" NA 0 24 0 5
"205" 0.716171342120109 19 10 6 5
"206" 1 4 24 4 20
"207" NA 0 33 0 14
"208" NA 0 26 0 14
"209" 1 11 18 3 5
"210" 1 7 16 3 5
"211" 0.288196480938416 11 3 18 1
"212" 0.139539042764849 8 14 2 15
"213" NA 27 0 7 0
"214" 0.23181488733082 6 18 5 5
"215" 0.30225503084235 5 20 0 8
"216" NA 0 16 0 16
"217" 0.676599676599676 19 3 13 4
"218" NA 40 0 10 0
"219" NA 0 31 0 13
"220" 0.530434782608696 15 7 1 2
"221" 1 23 11 9 5
"222" 1 3 19 1 9
"223" NA 0 23 1 6
"224" 1 18 4 14 3
"225" 1 10 2 15 4
"226" 1 21 1 19 1
"227" NA 20 0 12 0
"228" 0.486080568400153 36 8 12 5
"229" 0.315711937045307 20 16 9 3
"230" NA 35 0 18 2
"231" 0.0666292910125927 1 23 3 7
"232" NA 0 25 0 7
"233" 1 13 20 4 7
"234" 1 3 8 3 8
"235" NA 33 0 23 0
"236" NA 20 0 4 0
"237" 0.0430127337048087 14 8 31 4
"238" NA 32 0 10 0
"239" 0.612281990183376 13 19 11 22
"240" 0.188034188034188 10 2 15 0
"241" NA 0 33 0 15
"242" 0.632815460401667 5 15 1 8
"243" 1 5 32 1 5
"244" 1 15 5 8 2
"245" NA 0 17 0 6
"246" 1 9 8 2 3
"247" NA 0 37 0 12
"248" 1 18 4 17 3
"249" NA 0 29 1 7
"250" NA 0 35 0 10
"251" NA 0 18 0 13
"252" NA 26 0 4 0
"253" NA 0 27 0 26
"254" NA 50 0 1 0
"255" 1 20 2 10 1
"256" NA 0 13 0 13
"257" 0.382868937048504 5 19 1 13
"258" 0.699850074962519 6 9 4 10
"259" NA 0 29 0 5
"260" 1 8 7 3 3
"261" 0.414956011730205 14 5 14 2
"262" 0.612532443455692 19 3 7 2
"263" 0.562162162162162 25 3 9 0
"264" 1 3 22 1 9
"265" 1 14 6 3 2
"266" 1 18 14 8 6
"267" NA 29 0 5 0
"268" 0.237931034482759 14 3 13 0
"269" NA 0 15 0 8
"270" NA 0 45 0 10
"271" NA 0 25 0 14
"272" 1 2 20 0 6
"273" 0.256177764360876 26 4 4 2
"274" 0.0714285714285714 1 26 1 0
"275" 1 6 13 4 7
"276" 1 21 1 14 1
"277" 0.683229732382386 10 18 4 4
"278" 0.283351913786696 7 15 0 5
"279" NA 0 19 0 7
"280" 1 23 2 7 0
"281" 0.268811013767209 6 22 2 21
"282" NA 10 0 15 0
"283" 0.154059415050811 14 14 15 6
"284" NA 27 0 24 0
"285" 0.0335892065591731 11 10 15 2
"286" 0.451498310994879 8 9 8 4
"287" NA 0 20 0 12
"288" NA 25 0 10 0
"289" 0.484848484848485 15 1 17 0
"290" NA 0 20 0 19
"291" 1 3 16 2 12
"292" NA 0 30 0 32
"293" 0.683229732382386 18 10 4 4
"294" NA 0 31 0 6
"295" 0.667285209070106 5 13 3 5
"296" NA 0 14 0 21
"297" 0.786333661981491 9 22 10 20
"298" 1 28 15 15 9
"299" 0.728853637272205 4 13 8 16
"300" 0.68815592203898 12 4 8 5
"301" NA 0 35 0 5
"302" NA 26 0 5 0
"303" NA 0 28 0 16
"304" 0.499792039464139 9 12 9 6
"305" NA 0 10 2 5
"306" NA 0 29 0 6
"307" NA 0 20 3 9
"308" 0.478947368421053 2 9 0 9
"309" NA 0 15 0 14
"310" 0.737986306385978 9 11 9 7
"311" 1 9 8 2 1
"312" NA 15 0 11 0
"313" 0.687311012150201 23 3 18 4
"314" 0.0916751692053198 10 20 13 9
"315" 1 2 13 1 5
"316" 1 10 14 1 3
"317" 0.364426877470356 11 5 8 1
"318" 1 31 1 3 0
"319" NA 0 23 0 6
"320" 0.362612430111012 4 20 1 18
"321" 0.23271692745377 2 27 2 7
"322" NA 0 20 0 9
"323" 0.728883034611906 18 17 6 4
"324" NA 0 17 0 11
"325" 0.37005912689679 16 5 12 1
"326" 1 14 8 8 4
"327" 0.101974653698792 20 2 5 3
"328" NA 0 31 0 8
"329" 0.268768288714172 16 14 16 7
"330" 0.280878040365707 23 2 7 2
"331" 0.354298124716535 9 11 13 8
"332" NA 0 20 0 13
"333" NA 21 0 10 0
"334" 0.0383055246570263 17 2 7 6
"335" 0.564098858216505 24 5 8 0
"336" NA 0 20 0 26
"337" 1 14 5 6 3
"338" NA 26 0 6 0
"339" NA 32 0 13 2
"340" 0.247887641854795 7 14 2 14
"341" NA 13 0 16 0
"342" NA 30 0 4 0
"343" 1 27 2 9 0
"344" 1 9 2 4 1
"345" NA 24 0 6 0
"346" 0.414956011730205 2 14 5 14
"347" NA 19 0 8 0
"348" 1 19 6 7 2
"349" 1 2 36 0 6
"350" 0.106138527191159 15 7 16 1
"351" 0.161639276055752 5 12 4 2
"352" 1 2 21 1 22
"353" 1 16 6 14 6
"354" NA 26 0 16 0
"355" 0.432509055645874 10 13 2 6
"356" NA 15 0 13 0
"357" NA 0 22 0 11
"358" 0.656704980842912 12 2 12 4
"359" 0.722476828009453 20 10 9 3
"360" 0.555080213903743 24 4 8 0
"361" 0.473453250333359 7 13 6 6
"362" 0.72101505619566 19 5 22 4
"363" 0.636749165739711 17 5 9 1
"364" 0.39039039039039 28 7 1 1
"365" 1 11 4 8 2
"366" NA 0 28 0 6
"367" 1 1 15 0 12
"368" NA 25 0 9 0
"369" 0.476578266822169 4 20 5 14
"370" 0.711952894520482 10 4 11 7
"371" 0.411692003460635 12 12 2 5
"372" NA 40 0 3 0
"373" 0.322657473936673 16 6 9 7
"374" NA 44 0 5 0
"375" NA 13 0 17 0
"376" 1 16 6 1 0
"377" 1 2 17 0 1
"378" NA 0 23 3 8
"379" 1 1 16 1 16
"380" NA 0 27 1 5
"381" 0.659442724458204 6 8 4 3
"382" NA 0 16 0 4
"383" NA 0 21 0 19
"384" 1 1 29 1 24
"385" 0.611936339522546 5 18 2 4
"386" 1 8 26 2 9
"387" 1 17 2 10 1
"388" 0.621595122100683 23 3 19 1
"389" 1 7 17 5 14
"390" 1 22 2 16 2
"391" NA 20 0 12 1
"392" NA 18 0 13 0
"393" 1 1 31 0 11
"394" NA 0 25 0 12
"395" 1 17 5 3 0
"396" NA 31 0 23 0
"397" 1 6 9 3 3
"398" NA 0 17 0 8
"399" 1 32 1 9 0
"400" 0.733027688422572 10 17 6 7
"401" 0.161137555927869 20 9 17 2
"402" 0.511111111111111 20 2 14 0
"403" 1 2 16 0 7
"404" NA 9 0 16 0
"405" 1 8 12 5 9
"406" NA 0 35 0 8
"407" 0.0169387833555749 15 3 4 7
"408" 1 9 16 5 8
"409" 0.741225850730637 7 22 4 17
"410" 0.369648286056955 15 1 17 5
"411" 0.26643344453797 45 4 8 2
"412" 0.625403887917792 2 16 3 10
"413" 1 20 2 11 1
"414" 0.175583176153858 8 12 10 5
"415" 1 12 9 8 6
"416" NA 0 13 1 14
"417" 0.698197997775306 11 13 3 6
"418" 0.0769605116796441 16 6 11 0
"419" NA 0 15 0 9
"420" NA 13 0 19 0
"421" 1 1 25 0 6
"422" 0.488046595786717 9 20 6 7
"423" 1 1 25 0 8
"424" 1 13 11 7 5
"425" NA 38 0 15 0
"426" NA 0 31 0 20
"427" NA 42 0 10 0
"428" 1 10 1 7 0
"429" 1 1 24 0 7
"430" 0.0173389479252202 11 13 13 2
"431" 1 22 7 5 1
"432" 0.787572297228424 9 13 15 27
"433" NA 39 0 8 0
"434" NA 0 25 0 18
"435" NA 27 0 11 0
"436" 0.0071709149646961 6 8 9 0
"437" 0.526682099002008 8 12 7 19
"438" 0.664236706689537 27 2 24 3
"439" NA 14 0 8 0
"440" 0.647140995575531 6 21 1 9
"441" 0.0114774114774115 1 22 3 2
"442" NA 0 41 0 6
"443" 1 15 3 14 3
"444" 1 35 4 7 1
"445" 0.709769447073698 7 12 6 6
"446" NA 0 11 0 9
"447" 1 2 19 0 3
"448" 1 10 6 10 5
"449" 0.389066496163683 8 7 7 2
"450" NA 0 25 0 11
"451" 1 10 14 11 16
"452" 1 11 13 4 5
"453" 0.446328920013131 21 12 4 5
"454" 1 11 15 3 3
"455" NA 22 0 24 0
"456" NA 21 0 20 0
"457" 0.0768115942028985 6 8 1 12
"458" 0.294749694749695 16 4 8 0
"459" 0.389108813714585 5 17 1 11
"460" 0.160114859207315 12 22 7 4
"461" 0.690047625877599 9 19 2 8
"462" NA 26 0 13 0
"463" 0.0471240471240471 15 4 20 0
"464" 1 9 6 4 3
"465" NA 32 0 4 0
"466" 1 8 9 2 2
"467" NA 0 27 4 14
"468" NA 0 23 0 5
"469" 0.360552730547169 14 5 12 1
"470" 1 21 1 4 0
"471" NA 28 0 3 0
"472" 0.424956252523893 11 5 5 5
"473" NA 28 0 23 0
"474" 0.236558042019657 16 6 14 12
"475" 1 19 3 14 2
"476" NA 12 0 13 0
"477" NA 0 26 0 19
"478" 1 11 13 7 8
"479" NA 0 24 4 17
"480" NA 22 0 16 0
"481" 0.366202346041056 13 1 15 4
"482" 0.627000906070673 3 23 1 18
"483" 1 26 2 12 0
"484" 1 1 32 0 12
"485" 1 13 5 5 1
"486" 0.535901777140009 8 13 10 10
"487" 1 16 3 7 2
"488" NA 0 14 0 6
"489" NA 37 0 4 0
"490" 0.494773519163763 1 29 1 11
"491" 0.0563196910427116 16 11 4 12
"492" 1 19 24 9 11
"493" 1 9 14 1 2
"494" 0.0356979405034325 7 11 7 1
"495" 1 17 2 6 0
"496" 1 10 17 2 4
"497" 0.202052819743974 10 12 1 6
"498" 0.579642689038442 19 9 15 10
"499" NA 0 19 0 6
"500" NA 29 0 18 0
"501" 0.548717948717949 18 4 6 0
"502" 1 27 3 20 2
"503" 1 1 26 0 4
"504" 0.151880257298367 21 2 20 7
"505" 1 13 3 6 2
"506" 1 4 19 0 1
"507" NA 0 17 0 8
"508" 0.354298124716535 11 9 8 13
"509" 0.537695590327169 1 25 1 11
"510" NA 0 22 0 29
"511" NA 0 20 0 9
"512" 0.346148498331479 3 19 3 7
"513" NA 0 21 0 16
"514" NA 22 0 23 0
"515" NA 0 27 0 17
"516" NA 27 0 24 0
"517" 0.692696791468388 8 20 2 10
"518" NA 0 37 0 11
"519" 1 11 15 5 6
"520" 0.204927155190733 8 12 12 7
"521" 1 18 2 9 0
"522" 0.113070289540878 15 15 1 6
"523" 0.31040000353126 22 4 4 2
"524" 1 14 7 7 4
"525" NA 0 19 0 15
"526" 0.485714285714286 2 16 0 18
"527" 0.352148487159929 7 10 1 6
"528" NA 0 26 0 13
"529" NA 0 22 0 5
"530" 0.685467512922855 5 18 4 8
"531" 1 6 21 1 4
"532" 0.0786021505376345 17 6 5 7
"533" 1 6 10 4 9
"534" 1 1 26 0 15
"535" 0.612616099071208 9 6 4 1
"536" 0.14618149146451 22 30 0 4
"537" 0.378334843451123 22 4 18 1
"538" 0.197936875116921 14 3 17 10
"539" NA 0 34 0 22
"540" NA 0 23 0 11
"541" 0.0666292910125927 1 23 3 7
"542" NA 0 14 0 13
"543" NA 0 41 0 7
"544" 1 5 12 1 3
"545" 1 8 18 7 13
"546" 0.27218045112782 11 6 1 3
"547" 0.462882439523151 4 15 6 11
"548" 0.204273504273504 4 19 2 2
"549" NA 32 0 8 0
"550" NA 0 32 2 7
"551" 1 16 9 12 7
"552" 0.305608588648861 17 17 7 3
"553" NA 0 14 0 5
"554" NA 0 13 0 11
"555" 1 4 24 0 5
"556" NA 0 25 0 7
"557" NA 26 0 13 0
"558" 0.758305752681877 18 8 13 8
"559" 1 30 2 11 1
"560" 0.243765800384265 13 14 6 2
"561" 0.603007518796992 9 3 8 1
"562" 0.0676480582982499 2 36 3 8
"563" 0.614624505928854 9 11 1 4
"564" NA 0 24 1 21
"565" 0.50472682047528 21 7 22 4
"566" 0.613186813186813 3 13 1 11
"567" NA 0 16 0 8
"568" NA 19 0 28 0
"569" 0.0183879022133194 1 29 4 8
"570" NA 11 0 8 0
"571" 0.338204348842647 34 3 12 3
"572" 0.434082649077938 10 6 4 5
"573" NA 16 0 18 0
"574" 0.0689655172413793 1 20 3 6
"575" 1 17 1 20 1
"576" 0.152777777777778 14 9 1 4
"577" NA 0 16 0 9
"578" 1 1 11 1 8
"579" 0.290892271465815 4 28 0 15
"580" NA 27 0 24 0
"581" 0.669740888568998 4 19 3 9
"582" 1 13 11 2 1
"583" 0.36656346749226 6 7 6 2
"584" NA 0 11 0 6
"585" NA 0 24 0 5
"586" NA 30 0 12 0
"587" NA 33 0 12 0
"588" NA 0 14 0 4
"589" 1 7 13 2 5
"590" NA 29 0 10 0
"591" NA 26 0 4 0
"592" 1 6 13 2 5
"593" 0.246544534110458 22 8 12 9
"594" 0.405430107403418 8 24 1 11
"595" 0.536231884057971 28 2 16 0
"596" 0.396516690856313 3 32 3 15
"597" NA 21 0 5 0
"598" NA 27 0 21 0
"599" 1 11 2 10 1
"600" 0.0596129285784458 3 19 4 4
"601" 0.742208766205619 17 13 6 6
"602" 1 3 34 1 11
"603" 1 6 12 7 11
"604" 1 22 1 9 0
"605" 1 20 5 13 3
"606" 0.583333333333333 11 14 2 1
"607" NA 29 0 22 0
"608" 1 20 2 18 1
"609" 1 3 26 1 11
"610" 1 7 11 5 7
"611" 0.0371997576368093 34 5 11 7
"612" NA 26 0 13 0
"613" 0.626977623894133 23 7 4 2
"614" 0.58307584558975 20 3 6 2
"615" NA 16 0 20 0
"616" NA 0 24 0 9
"617" NA 0 22 0 16
"618" NA 0 21 0 14
"619" 1 2 12 1 8
"620" NA 15 0 6 0
"621" NA 14 0 12 1
"622" NA 0 32 1 11
"623" 0.558500086251509 23 5 6 0
"624" 1 10 9 3 2
"625" NA 25 0 10 1
"626" 0.401709401709402 1 20 1 5
"627" NA 36 0 14 0
"628" 0.0480971497619074 10 26 0 12
"629" NA 0 37 0 19
"630" NA 19 0 22 0
"631" 0.700273030640105 11 15 5 4
"632" 0.0344444071053985 29 1 17 6
"633" NA 18 0 11 0
"634" NA 17 0 8 0
"635" 0.747144193234012 24 8 16 4
"636" NA 0 23 0 14
"637" 1 9 8 5 5
"638" NA 0 24 0 8
"639" 0.0883332617710324 8 31 7 8
"640" NA 27 0 5 2
"641" 0.633858457387869 2 19 3 13
"642" 0.344189723320158 5 14 3 3
"643" NA 15 0 4 0
"644" NA 0 8 0 13
"645" NA 28 0 14 0
"646" 0.477363781697028 3 12 9 16
"647" 0.604989604989605 19 1 17 2
"648" NA 0 34 0 22
"649" NA 16 0 4 0
"650" NA 0 7 1 14
"651" 0.560063798106067 5 21 0 5
"652" 1 28 5 14 3
"653" 1 1 18 0 15
"654" NA 0 30 0 22
"655" 1 2 12 3 12
"656" NA 0 23 0 18
"657" NA 0 30 0 11
"658" 1 2 20 0 4
"659" NA 0 20 0 10
"660" 0.361455108359133 9 6 2 5
"661" 0.311420581174752 43 5 20 0
"662" 0.503373819163293 21 2 16 0
"663" 1 6 7 1 0
"664" 0.140936602236912 12 4 21 1
"665" 1 13 3 7 2
"666" NA 34 0 5 0
"667" NA 17 0 8 0
"668" 1 7 15 1 4
"669" 1 39 1 8 0
"670" 0.274193548387097 17 3 12 0
"671" NA 21 0 5 0
"672" 1 10 8 3 2
"673" NA 20 0 4 0
"674" 0.0530303030303031 9 10 5 0
"675" 1 2 14 3 17
"676" 0.143080758109237 21 17 14 4
"677" 0.179277244494636 17 3 2 2
"678" 0.525691699604743 13 7 3 0
"679" NA 25 0 13 0
"680" 0.412975672378322 16 14 9 13
"681" NA 55 0 11 0
"682" 1 2 28 1 14
"683" NA 0 25 0 10
"684" NA 0 19 0 17
"685" 1 13 11 9 8
"686" 0.763481280624448 15 19 6 11
"687" NA 0 18 0 24
"688" NA 20 0 9 0
"689" 1 1 9 3 17
"690" NA 0 19 0 7
"691" NA 22 0 16 0
"692" 1 18 5 11 4
"693" 0.657543959160522 21 18 2 3
"694" NA 29 0 6 0
"695" 1 8 7 2 2
"696" NA 39 0 12 0
"697" 1 24 4 10 1
"698" 1 2 25 0 8
"699" 1 2 23 1 8
"700" 0.772268734125182 18 10 12 8
"701" 0.601581027667984 14 2 7 2
"702" NA 0 25 0 13
"703" 0.369395568458171 4 28 3 9
"704" 0.132627723284008 14 12 2 8
"705" NA 24 0 2 0
"706" 1 1 15 0 9
"707" 1 10 17 7 10
"708" NA 22 0 20 0
"709" NA 22 0 11 0
"710" NA 0 13 0 17
"711" NA 0 32 0 27
"712" 0.0561680882047015 13 1 5 4
"713" 1 2 17 1 10
"714" 0.604395604395604 4 8 2 2
"715" NA 0 18 0 13
"716" NA 10 0 9 0
"717" 0.2723034767446 5 10 8 6
"718" 1 3 21 1 9
"719" 0.476091476091476 6 16 3 15
"720" 0.705301455301455 13 18 5 4
"721" 0.53189003456922 12 22 7 8
"722" NA 31 0 9 0
"723" 1 2 27 1 9
"724" 1 38 9 8 2
"725" NA 30 0 10 0
"726" 0.116051044173795 4 21 5 7
"727" 1 1 20 0 2
"728" NA 25 0 26 0
"729" 0.421768559110704 9 4 19 4
"730" 1 11 15 2 3
"731" 0.524868901954553 3 23 1 4
"732" NA 20 0 6 0
"733" 1 15 2 6 0
"734" 1 15 4 7 1
"735" 1 13 9 5 4
"736" 1 2 21 0 4
"737" NA 22 0 8 0
"738" 1 19 6 11 4
"739" 0.488372093023256 20 2 21 0
"740" NA 17 0 16 0
"741" 0.381872515192171 10 16 6 17
"742" 0.717831406877207 11 9 7 4
"743" 1 16 7 4 2
"744" 1 27 1 6 0
"745" 1 4 13 4 15
"746" NA 0 26 0 15
"747" 1 3 20 0 4
"748" NA 20 0 10 0
"749" NA 17 0 10 0
"750" NA 0 24 0 14
"751" 1 16 4 13 3
"752" 1 8 39 1 6
"753" NA 0 28 0 15
"754" 0.0778405668960391 17 3 5 5
"755" 0.320776593270185 13 7 7 8
"756" 0.141918388977213 22 1 11 3
"757" 0.181647943828144 4 12 11 11
"758" NA 0 26 0 19
"759" 1 40 2 11 0
"760" NA 0 14 0 3
"761" 0.681464253210638 12 15 4 3
"762" NA 0 8 0 10
"763" NA 0 24 0 10
"764" 1 15 1 7 0
"765" NA 0 24 0 16
"766" 0.537029141244122 10 14 9 8
"767" 1 9 8 4 5
"768" 0.533333333333333 2 24 0 14
"769" 0.269260241674035 3 20 2 4
"770" NA 18 0 8 0
"771" NA 29 0 13 0
"772" 1 1 38 0 9
"773" NA 0 14 0 16
"774" NA 0 36 0 18
"775" 0.304941367461815 9 7 18 6
"776" 0.601668966706917 24 5 5 2
"777" 1 12 4 13 3
"778" 0.448313875396898 8 26 4 7
"779" 0.605616605616606 17 3 6 2
"780" NA 18 0 22 0
"781" NA 0 14 0 24
"782" NA 0 21 0 9
"783" 0.403820001379381 7 21 4 5
"784" 0.210708036074842 7 8 8 2
"785" 1 3 23 1 7
"786" NA 21 0 9 0
"787" 1 19 2 21 2
"788" 1 24 2 12 0
"789" 0.306086956521739 1 13 3 9
"790" NA 11 0 4 0
"791" 1 6 25 1 6
"792" 0.0304334135842429 31 1 11 4
"793" 0.610263530755567 32 16 19 7
"794" 0.467306424623498 7 16 3 15
"795" 0.702867836591162 8 26 2 11
"796" 1 9 23 2 7
"797" NA 0 20 0 10
"798" 0.253663607524485 14 14 7 15
"799" 0.236589734365655 8 22 1 12
"800" NA 35 0 16 0
"801" 0.0335360291882031 2 19 3 2
"802" 0.387130643735204 16 6 9 1
"803" NA 29 0 14 0
"804" 1 4 18 4 15
"805" 0.0515319920354245 5 12 5 1
"806" 0.184525319438508 12 9 5 11
"807" 0.589070411532125 29 3 9 2
"808" NA 24 0 17 0
"809" 0.601532567049808 3 13 1 13
"810" NA 17 0 5 0
"811" 1 17 5 14 4
"812" 0.568145161290323 1 17 2 12
"813" NA 0 29 0 7
"814" 0.431564357880147 3 20 4 13
"815" 0.337662337662338 17 1 14 3
"816" NA 0 15 0 4
"817" 0.537414965986395 30 2 17 0
"818" NA 16 0 17 0
"819" 0.751642428201968 16 18 8 6
"820" NA 0 22 0 6
"821" NA 28 0 10 0
"822" 1 3 34 1 14
"823" 1 2 22 0 8
"824" 1 3 16 2 12
"825" NA 40 0 2 0
"826" 1 6 10 2 4
"827" NA 29 0 9 0
"828" 0.448012290182494 28 6 10 4
"829" 0.0544707794985881 12 9 11 1
"830" 0.635117204776648 7 8 4 2
"831" NA 0 22 0 14
"832" 1 13 16 1 2
"833" 0.785845242734347 13 25 9 14
"834" 1 2 24 0 12
"835" 1 4 9 6 13
"836" 1 2 16 3 19
"837" NA 0 29 0 7
"838" 1 2 11 1 7
"839" 1 5 23 3 12
"840" 1 6 11 6 10
"841" 0.334083872783563 4 12 3 3
"842" NA 25 0 8 0
"843" 1 8 5 4 2
"844" 0.561022942901501 6 24 0 5
"845" 0.754621502646818 15 13 7 8
"846" 1 21 13 9 6
"847" NA 0 14 0 17
"848" 0.185220668551821 6 18 7 8
"849" 0.703587319243604 13 6 10 3
"850" 0.338729777903386 13 12 12 5
"851" NA 0 16 0 22
"852" 0.669548670532043 23 23 4 2
"853" NA 14 0 13 0
"854" NA 22 0 2 0
"855" 0.341216216216216 20 7 11 8
"856" 0.725223070268647 9 23 3 12
"857" 1 20 2 16 2
"858" 1 2 22 0 7
"859" 1 1 21 1 12
"860" NA 18 0 9 0
