"Fisher_pvalue" "genomic_RC_A" "genomic_RC_B" "transcript_RC_A" "transcript_RC_B"
"261" NA 27 0 15 0
"262" 0.382644721138479 18 30 17 19
"263" 0.108845131304631 2 72 3 23
"264" 0.15299017185025 2 33 7 30
"265" NA 34 0 41 0
"266" 1 52 7 19 3
"267" 1 60 2 5 0
"268" 0.209692597871756 19 45 5 26
"269" NA 42 0 34 0
"270" 1 2 61 0 10
"271" 0.687233047788613 43 4 36 2
"272" 0.316831683168317 1 31 0 69
"273" NA 0 18 0 78
"274" 0.823958248414795 21 27 16 18
"275" NA 20 0 54 0
"276" NA 0 57 0 81
"277" NA 0 37 0 38
"278" 0.147912885662432 35 1 19 3
"279" 0.704637802998459 31 3 28 4
"280" 0.338299334367675 14 19 20 16
"281" 0.761693254425352 7 39 6 26
"282" 0.596445659603554 34 2 40 1
"283" 1 2 39 1 40
"284" NA 0 51 0 38
"285" NA 53 0 40 0
"286" 1 11 40 10 38
"287" 0.437167816328047 9 51 8 72
"288" 1 1 54 1 31
"289" NA 57 0 19 0
"290" 0.345930145223723 8 30 4 33
"291" 1 6 65 2 21
"292" NA 28 0 33 2
"293" 0.0183543100209712 33 13 9 13
"294" 0.533212469215152 44 6 58 5
"295" 0.489032676464467 22 11 47 17
"296" 0.412418761400296 14 22 31 34
"297" 0.208062068152402 22 26 15 33
"298" 0.591791553875629 8 42 8 31
"299" 1 6 50 7 53
"300" 1 1 50 1 40
"301" NA 59 0 25 3
"302" 0.212270601087582 17 44 13 60
"303" 1 51 4 14 1
"304" NA 0 36 0 15
"305" 0.216472038466311 11 66 18 60
"306" 0.648276331707378 5 58 2 16
"307" 0.378083106452445 13 29 16 54
"308" NA 0 25 0 18
"309" NA 46 0 34 0
"310" 0.830809718702774 39 15 35 16
"311" NA 41 0 42 0
"312" NA 0 33 0 30
"313" 1 45 3 17 1
"314" 0.454500466776935 7 60 4 18
"315" NA 0 38 0 37
"316" 0.0290985412841793 16 46 24 27
"317" 0.454459191072131 23 19 11 15
"318" NA 81 0 25 0
"319" 0.419101205361278 4 27 2 31
"320" NA 0 53 0 41
"321" 1 84 1 38 0
"322" 0.610967578343728 37 12 22 10
"323" 0.230407720448039 2 57 4 38
"324" 0.348579609870701 32 7 15 6
"325" NA 0 46 0 49
"326" 1 32 14 34 14
"327" NA 0 76 0 38
"328" 0.243585875784973 33 25 11 16
"329" 0.680025645564628 3 35 3 23
"330" 1 1 56 0 44
"331" NA 0 38 0 60
"332" NA 0 55 0 50
"333" NA 69 0 50 0
"334" 0.142189893854106 26 25 14 26
"335" 0.0878625674978682 12 25 4 26
"336" 0.70752865325196 33 25 29 26
"337" 0.218078610188474 21 33 22 20
"338" 0.484608591614277 8 51 2 30
"339" NA 0 36 0 54
"340" NA 42 0 11 0
"341" 1 48 13 12 3
"342" NA 58 0 49 0
"343" 1 55 4 53 3
"344" 0.198219318796068 8 52 11 33
"345" NA 30 0 58 0
"346" 0.641884390766343 23 18 22 13
"347" 0.462209238588872 54 12 30 10
"348" 0.0605851979345956 31 3 51 0
"349" 0.263188678817049 43 8 52 17
"350" 0.274891318266723 24 42 9 27
"351" 0.517076953761421 36 9 22 3
"352" 0.573944733563983 58 10 27 7
"353" 0.255405874305861 6 25 2 28
"354" NA 0 37 0 50
"355" NA 39 0 44 0
"356" 0.372768353039499 47 14 22 3
"357" 1 22 37 13 20
"358" 1 10 33 17 57
"359" 0.600142632889682 27 18 11 11
"360" 0.188759538082827 20 26 27 58
"361" 1 9 46 3 17
"362" NA 49 0 19 1
"363" 0.00517838611491807 12 32 3 48
"364" NA 33 0 31 0
"365" 0.486462445184343 16 33 13 19
"366" 0.760319261719597 60 8 41 4
"367" 1 19 18 4 3
"368" NA 0 54 0 43
"369" NA 42 0 28 0
"370" 0.182513463937285 41 16 50 10
"371" NA 0 56 0 33
"372" 0.0735184603290798 32 1 39 8
"373" 0.507577433178774 25 17 32 15
"374" 0.126388714134197 70 4 61 0
"375" 0.00898163725695122 41 6 22 14
"376" 1 2 48 1 38
"377" NA 0 40 2 50
"378" NA 0 26 0 41
"379" NA 0 48 0 55
"380" 0.633790627977933 43 20 17 10
"381" NA 0 52 0 38
"382" 0.110069479393903 40 17 43 8
"383" 1 36 7 17 3
"384" 0.0956672064915755 45 11 23 1
"385" NA 32 0 25 0
"386" NA 25 0 29 2
"387" 1 60 1 41 1
"388" 0.393869150698365 27 1 39 5
"389" NA 36 0 28 0
"390" 0.438919466222256 9 55 1 20
"391" NA 0 54 0 37
"392" 1 46 6 33 5
"393" NA 0 45 0 32
"394" 0.834407026951209 22 28 17 24
"395" NA 0 50 0 29
"396" NA 85 0 66 0
"397" 0.349692562783838 47 9 42 14
"398" NA 0 60 0 25
"399" 1 12 60 6 33
"400" NA 52 0 25 0
"401" NA 0 25 2 49
"402" 0.368855710627862 1 36 4 40
"403" 0.374226927333837 12 16 40 33
"404" 0.600837431228395 2 61 2 30
"405" 0.591731170678539 2 50 2 23
"406" 0.347100107512167 7 31 4 35
"407" 0.0306060972190368 15 46 24 30
"408" 0.657077445533998 36 3 44 2
"409" 0.0850029767584705 17 19 19 46
"410" NA 0 75 0 27
"411" 0.792174870510256 42 7 47 10
"412" 0.0733707082767089 32 6 24 0
"413" 1 37 14 31 12
"414" NA 0 47 0 22
"415" NA 44 0 46 0
"416" 0.845451851735532 14 43 21 59
"417" 0.114798379316998 33 3 37 0
"418" 1 1 45 1 40
"419" NA 39 0 50 0
"420" NA 0 42 0 25
"421" 1 5 29 1 12
"422" NA 34 0 67 0
"423" 0.0120054865586176 15 54 11 10
"424" NA 0 45 0 32
"425" NA 0 49 0 42
"426" 0.562625888929995 4 36 0 14
"427" 0.530337078651685 2 55 0 33
"428" 0.257934391815633 18 29 10 28
"429" NA 0 45 0 36
"430" 0.136675565967924 16 27 16 52
"431" NA 50 0 69 0
"432" 0.337186641355422 41 3 49 1
"433" 1 23 7 15 4
"434" 0.126354157259379 5 57 13 58
"435" 0.114300149816868 40 10 30 2
"436" 0.694744021515476 49 5 38 2
"437" NA 0 47 0 27
"438" 0.563465250965251 66 1 43 2
"439" NA 68 0 35 0
"440" NA 0 47 3 75
"441" NA 47 0 22 0
"442" 1 53 24 24 11
"443" NA 0 44 0 41
"444" 0.658866396285188 2 75 3 61
"445" 0.733398490395361 52 5 60 4
"446" 1 37 2 42 2
"447" 0.197278834978253 38 7 43 3
"448" NA 0 75 0 40
"449" 0.791542251481568 25 5 66 18
"450" NA 0 31 0 15
"451" 1 12 26 5 13
"452" NA 44 0 51 2
"453" 0.276443332206833 11 42 5 39
"454" NA 41 0 15 0
"455" NA 0 60 0 23
"456" NA 16 0 38 0
"457" 0.350986748716049 52 40 9 3
"458" NA 0 34 0 31
"459" NA 0 33 0 38
"460" NA 0 41 0 39
"461" NA 61 0 50 0
"462" 0.521387089830441 41 24 19 15
"463" 0.20453000441377 1 43 5 42
"464" 0.233952685723748 29 19 23 8
"465" NA 0 51 0 34
"466" 0.394631240862087 21 16 41 21
"467" 0.00109478590278841 3 62 12 31
"468" 0.483092075831947 36 9 40 15
"469" 1 52 2 49 1
"470" 0.401709401709401 46 1 70 0
"471" NA 0 58 0 47
"472" 0.0103714423578385 4 49 6 11
"473" 0.15358599637263 16 24 4 16
"474" NA 36 0 73 4
"475" NA 0 60 1 31
"476" 0.496194938867864 11 48 2 19
"477" 0.655875973630267 22 22 16 21
"478" 0.243697478991597 42 3 40 0
"479" 1 1 43 1 48
"480" 0.549744637385086 55 3 32 0
"481" 0.359109228524181 50 4 46 7
"482" 0.371432656501712 40 14 11 7
"483" 0.528761061946903 2 69 0 42
"484" 0.531116794543905 42 2 25 0
"485" NA 31 0 27 0
"486" 1 26 3 62 9
"487" 0.754769159507971 34 4 45 8
"488" NA 0 30 0 61
"489" 0.0995346398374516 1 39 5 32
"490" 0.00770754876965577 10 60 18 31
"491" NA 25 0 36 0
"492" 0.201352454810391 29 7 27 14
"493" 0.260125095527136 8 32 6 47
"494" 0.215094779443061 4 49 8 37
"495" 0.0742952229030334 23 24 6 18
"496" 1 2 34 2 27
"497" 0.616442239546421 1 41 3 41
"498" NA 59 0 75 0
"499" 0.411896333828981 36 6 19 1
"500" 0.236690206817619 45 8 64 5
"501" 0.356052249421843 38 21 15 13
"502" 0.817998497522741 34 27 14 13
"503" 0.455976460643672 32 6 51 15
"504" NA 0 46 0 24
"505" NA 62 0 62 0
"506" 1 5 42 3 26
"507" 0.394700564401291 39 11 16 8
"508" NA 0 52 2 43
"509" 1 56 5 21 2
"510" 1 39 3 48 3
"511" NA 65 0 50 0
"512" 0.0540851587067707 40 9 42 2
"513" 1 2 34 2 33
"514" NA 0 58 1 38
"515" NA 0 59 0 6
"516" 0.666393805380959 45 3 51 2
"517" 1 15 34 10 23
"518" 0.46918752216333 26 10 53 14
"519" NA 0 54 0 34
"520" NA 0 43 0 22
"521" 0.450569894404957 37 36 64 48
"522" 0.759709780899245 35 13 15 4
"523" 0.143531969835489 34 6 20 9
"524" 0.0252601032687515 23 45 29 23
"525" 0.154342567419161 31 8 71 8
"526" NA 38 0 27 0
"527" 0.634041779720891 13 20 17 20
"528" 0.014762022542323 18 23 30 12
"529" 1 26 43 14 22
"530" 1 42 4 36 3
"531" NA 0 53 0 29
"532" NA 44 0 65 0
"533" NA 34 0 49 0
"534" NA 67 0 53 0
"535" 0.242268041237113 3 46 0 48
"536" 0.0291529611212205 14 40 7 62
"537" 0.100219841335812 28 7 51 4
"538" 0.62453621935791 2 32 2 56
"539" 0.829157981802727 34 32 17 14
"540" 0.252869689886986 13 34 16 23
"541" NA 52 0 35 0
"542" 0.476385074956256 38 3 34 5
"543" 0.324983572355089 41 17 13 2
"544" 0.113131645645968 25 32 15 39
"545" 0.0980515003049674 33 35 18 37
"546" 0.569637728461915 12 7 43 17
"547" 0.280746571189358 32 6 30 11
"548" NA 0 48 0 17
"549" 1 2 71 0 31
"550" NA 0 46 0 16
"551" 0.593342259006816 1 42 2 35
"552" 0.802630374147358 9 39 11 38
"553" NA 0 57 0 46
"554" NA 0 54 0 67
"555" 0.287005348580908 19 17 38 21
"556" 0.472455072170898 25 21 12 15
"557" 0.115080679684309 27 29 9 21
"558" 0.415243684103345 22 20 24 32
"559" NA 19 0 55 0
"560" 0.196602052590248 6 33 4 7
"561" 0.310501647638627 15 22 34 32
"562" 0.318829752674383 43 5 24 6
"563" 0.17589222553036 32 8 11 0
"564" 0.185080246317043 27 18 16 20
"565" 0.445569212168146 3 44 4 30
"566" NA 63 0 45 0
"567" 0.600925411239787 32 37 26 37
"568" 0.357060849598163 32 1 31 4
"569" 1 34 13 17 6
"570" 1 14 38 5 16
"571" NA 69 0 30 0
"572" 0.0534139228086932 59 4 18 5
"573" 1 12 27 14 34
"574" 0.0274192160877868 33 16 23 29
"575" 0.580875129102955 59 1 45 2
"576" NA 0 46 0 16
"577" NA 0 77 0 50
"578" 0.291881025533315 33 13 14 10
"579" 0.516336109814004 31 18 22 18
"580" 0.00401523717728471 39 16 18 26
"581" NA 0 48 1 56
"582" 0.396484790191988 5 53 1 38
"583" 0.851896952122039 21 30 30 38
"584" 0.166721768890567 11 35 9 13
"585" NA 70 0 21 1
"586" 0.103892239446573 17 38 15 66
"587" 0.302287167913089 3 38 1 58
"588" 0.0298474644720631 18 27 56 37
"589" 0.0323277035823152 9 52 11 20
"590" 0.192492588485275 29 12 28 22
"591" 0.677411471443583 40 2 41 4
"592" 1 3 20 5 24
"593" 1 31 2 29 2
"594" 0.213411615553732 36 2 22 4
"595" 0.626304842852793 1 38 3 46
"596" 0.0690349032245298 13 29 20 18
"597" 1 4 53 4 59
"598" NA 0 84 0 25
"599" 0.569427042747086 8 31 7 43
"600" 0.721131829750197 5 55 4 31
"601" 0.82707010402815 26 39 14 18
"602" NA 25 0 47 0
"603" 0.60806227411732 2 51 1 56
"604" 0.0635895582955976 21 16 12 23
"605" 1 33 3 45 4
"606" 1 37 3 29 3
"607" NA 49 0 25 0
"608" 0.242756815201456 18 48 21 34
"609" 1 5 31 5 33
"610" 0.677114703308195 35 4 33 2
"611" 1 4 27 5 28
"612" NA 0 49 0 31
"613" NA 0 45 0 35
"614" NA 0 41 0 23
"615" 0.524075224850314 16 39 16 29
"616" 0.606757853861233 12 33 7 26
"617" NA 0 47 0 31
"618" NA 0 74 0 33
"619" NA 0 60 0 42
"620" NA 0 39 0 27
"621" NA 57 0 41 0
"622" 1 18 17 22 23
"623" NA 0 33 0 28
"624" 0.63436124056202 48 15 25 10
"625" NA 61 0 16 0
"626" NA 42 0 72 1
"627" 0.0285328915162313 22 12 41 6
"628" 0.809184430591175 38 12 28 10
"629" 1 62 2 52 2
"630" 1 51 2 52 1
"631" 1 25 8 34 10
"632" NA 0 30 0 53
"633" 0.67635862889508 28 16 38 18
"634" 1 20 13 16 11
"635" 1 32 1 32 0
"636" NA 0 38 0 70
"637" 0.688829445172659 28 20 27 23
"638" 0.0310860581392177 33 13 9 12
"639" 0.268236674542798 30 10 37 6
"640" 1 50 4 25 1
"641" 1 27 7 40 12
"642" 0.113706846720737 44 15 34 23
"643" 0.794949240127399 11 19 11 23
"644" 0.843033834077157 18 57 16 45
"645" 0.199273441245605 44 17 24 17
"646" 0.0502146367770769 17 29 13 55
"647" 0.415485496728405 32 9 41 7
"648" NA 0 70 0 51
"649" 0.524791564327307 29 29 21 15
"650" 0.34637361704775 17 35 29 40
"651" 0.281047497374379 30 10 41 7
"652" 0.411888275812327 41 2 34 4
"653" NA 37 0 23 0
"654" 1 69 7 25 3
"655" 1 22 9 15 7
"656" 1 30 4 23 4
"657" NA 0 24 2 33
"658" 0.574972232506479 1 41 2 30
"659" 0.130804891498158 10 43 8 13
"660" 0.24597116690651 10 42 8 16
"661" 0.805781621895626 28 10 40 12
"662" NA 0 47 0 35
"663" 1 1 63 0 36
"664" 0.658139454941587 47 5 26 1
"665" 0.0306974373840878 27 14 30 4
"666" NA 29 0 31 0
"667" NA 46 0 34 0
"668" NA 0 18 0 31
"669" 1 1 32 1 55
"670" 0.18365091732701 19 23 6 17
"671" NA 42 0 71 0
"672" NA 0 54 0 71
"673" 0.82461477588055 19 14 32 21
"674" NA 63 0 37 1
"675" 0.347401966019532 25 29 16 11
"676" 0.71898849885211 47 9 17 2
"677" 0.120787295308351 6 50 12 40
"678" NA 0 47 2 16
"679" 0.755515168295283 26 5 45 7
"680" NA 0 38 0 32
"681" 0.533866057838661 49 1 22 1
"682" 0.0297256198414098 47 16 14 14
"683" 0.0441853366470553 26 26 15 36
"684" NA 59 0 23 0
"685" 0.745605615142334 52 8 27 3
"686" NA 0 79 4 43
"687" 0.460519381971046 30 11 22 12
"688" 0.293620987908828 36 1 22 3
"689" 0.420563978136608 42 8 29 9
"690" NA 32 0 34 0
"691" NA 0 62 0 50
"692" 0.663121835627131 2 44 3 38
"693" 1 23 21 29 25
"694" 1 12 17 10 14
"695" NA 90 0 61 0
"696" 0.0282206565419192 10 29 13 10
"697" NA 43 0 44 6
"698" 0.779839784414176 7 23 10 41
"699" NA 0 32 0 32
"700" 0.430386320734194 7 67 1 31
"701" 1 7 63 2 20
"702" 0.646736941249826 36 21 23 10
"703" 0.541036447376726 6 21 8 43
"704" 0.30253164556962 2 56 2 20
"705" NA 0 53 0 41
"706" NA 0 39 0 45
"707" NA 0 42 0 51
"708" NA 44 0 77 0
"709" NA 54 0 18 1
"710" NA 41 0 17 0
"711" 0.0620187339362144 4 39 23 73
"712" NA 47 0 56 0
"713" 0.0253208437496579 3 43 12 39
"714" 0.230498935014317 8 21 6 35
"715" NA 0 54 0 27
"716" 0.32191501154175 5 50 6 28
"717" 0.697193840570263 4 44 3 24
"718" 0.425999183294353 35 11 10 1
"719" 0.815104648950547 30 13 26 13
"720" 0.148600126454381 17 19 21 11
"721" 0.00314591948790949 27 19 12 32
"722" 0.80953892821284 23 17 20 12
"723" 0.644001823679126 33 1 48 4
"724" NA 36 0 46 0
"725" 0.0687028222046581 2 65 6 43
"726" 0.783292530585225 33 14 19 6
"727" NA 40 0 40 1
"728" 1 35 1 18 0
"729" 0.834242682653975 19 31 16 29
"730" NA 0 50 0 46
"731" 0.453939146886179 11 24 11 37
"732" 0.0802381614103814 10 27 1 17
"733" 0.677823145471344 4 43 2 42
"734" 0.0361773057613083 16 27 27 18
"735" 0.233429562860437 13 53 12 26
"736" 1 14 37 17 43
"737" 1 69 8 34 3
"738" 0.0742305384320152 5 44 13 41
"739" 0.31726913052076 2 20 3 72
"740" NA 0 43 0 25
"741" NA 55 0 27 0
"742" 1 49 2 20 0
"743" NA 25 0 65 0
"744" NA 0 65 0 43
"745" 0.142048646929464 16 48 11 16
"746" NA 60 0 33 0
"747" 0.192212760705912 19 2 52 1
"748" 1 7 46 7 52
"749" NA 57 0 34 0
"750" NA 36 0 32 0
"751" NA 0 40 0 49
"752" 1 1 40 1 56
"753" NA 40 0 27 0
"754" NA 28 0 43 0
"755" 1 57 2 69 3
"756" 0.35727629307043 25 22 20 11
"757" 0.611542730299667 3 25 1 25
"758" NA 0 48 0 45
"759" 1 2 33 1 28
"760" 0.606583230510794 48 10 46 7
"761" NA 50 0 31 0
"762" NA 0 38 0 45
"763" 1 1 54 0 34
"764" NA 56 0 50 0
"765" NA 0 40 0 33
"766" 1 54 1 29 1
"767" NA 39 0 46 0
"768" 1 17 12 18 14
"769" 0.553601315273993 8 51 4 39
"770" NA 0 43 0 31
"771" 0.841482542514949 47 26 28 14
"772" NA 50 0 46 0
"773" 0.0131048230872048 19 38 7 49
"774" 0.204619639648245 36 30 25 11
"775" NA 39 0 52 0
"776" 1 21 2 13 1
"777" 0.723537928983652 33 4 44 4
"778" 0.647065470327171 11 47 13 42
"779" 0.0146104397247487 1 52 6 29
"780" 0.338084451295664 10 29 3 20
"781" NA 0 35 0 7
"782" 0.730052823873401 5 40 4 47
"783" NA 0 30 0 35
"784" 1 2 42 1 27
"785" NA 0 51 0 18
"786" 0.271194419554832 13 24 22 24
"787" 1 18 28 20 31
"788" NA 0 44 0 28
"789" 0.643182059157363 42 2 28 3
"790" NA 0 67 0 36
"791" 0.5701263418563 55 4 22 0
"792" 0.50752771988093 6 34 4 40
"793" 0.7440686960807 48 7 24 5
"794" 1 39 1 33 1
"795" NA 39 0 46 0
"796" 1 23 20 23 20
"797" 1 12 13 21 25
"798" NA 26 0 33 0
"799" 0.485283120252001 15 31 14 20
"800" 0.398989754794512 21 16 15 6
"801" 0.838755319178883 27 35 16 23
"802" 0.567884285902562 60 1 41 2
"803" 0.416435888025091 53 3 27 3
"804" NA 0 44 0 39
"805" 1 29 12 33 14
"806" 0.445945945945946 1 32 0 41
"807" 0.625256616082304 68 2 39 2
"808" 0.697846966458213 4 24 3 28
"809" NA 60 0 54 0
"810" NA 0 51 0 12
"811" 0.0340994708014352 24 13 23 34
"812" 0.543506493506493 3 34 0 19
"813" 1 51 3 46 2
"814" NA 0 35 0 31
